197.0894,332.9637,0,0,CENTER,0,TOUCH
276.5033,366.6243,79.41393,33.66052,NORTHEAST,22.97023,SWIPE
441.58,459.5256,165.0767,92.90131,NORTHEAST,29.36979,SWIPE
391.684,363.6454,0,0,NORTHEAST,29.36979,TOUCH
391.684,362.7824,0,-0.8630371,NORTHEAST,29.36979,SWIPE
391.684,361.0886,0,-1.693787,SOUTH,-90,SWIPE
157.1726,198.7316,0,0,SOUTH,-90,TOUCH
157.1726,198.7316,0,0,SOUTH,-90,SWIPE
157.1726,198.7316,0,0,SOUTH,-90,SWIPE
157.1726,198.7316,0,0,SOUTH,-90,SWIPE
157.1726,198.7316,0,0,SOUTH,-90,SWIPE
424.1164,393.0487,0,0,SOUTH,-90,TOUCH
424.1164,393.0487,0,0,SOUTH,-90,SWIPE
424.1164,393.0487,0,0,SOUTH,-90,SWIPE
424.1164,393.0487,0,0,SOUTH,-90,SWIPE
424.1164,393.0487,0,0,SOUTH,-90,SWIPE
214.553,421.1735,0,0,SOUTH,-90,TOUCH
214.553,421.1735,0,0,SOUTH,-90,SWIPE
214.553,421.1735,0,0,SOUTH,-90,SWIPE
214.553,421.1735,0,0,SOUTH,-90,SWIPE
132.2245,238.3621,0,0,SOUTH,-90,TOUCH
132.2245,237.0836,0,-1.278442,SOUTH,-90,SWIPE
136.8895,227.1891,4.664978,-9.89447,SOUTHEAST,-64.75738,SWIPE
148.4408,219.186,11.55124,-8.003174,SOUTHEAST,-34.71581,SWIPE
192.5494,209.3081,44.10869,-9.877869,EAST,-12.62277,SWIPE
259.198,211.2767,66.64856,1.968567,EAST,1.691826,SWIPE
294.8974,215.7112,35.6994,4.434509,EAST,7.080898,SWIPE
340.7104,231.053,45.81296,15.34186,EAST,18.51468,SWIPE
360.04,241.5098,19.32965,10.45679,NORTHEAST,28.41212,SWIPE
386.0683,265.8453,26.02832,24.33545,NORTHEAST,43.07485,SWIPE
393.5301,281.1288,7.461792,15.28357,NORTHEAST,63.9773,SWIPE
404.158,301.0037,10.62787,19.87488,NORTHEAST,61.86486,SWIPE
404.158,309.9525,0,8.948792,NORTH,90,SWIPE
405.4054,330.407,1.247406,20.45447,NORTH,86.51017,SWIPE
407.9002,345.7478,2.494812,15.34082,NORTH,80.76309,SWIPE
409.1476,353.4182,1.247406,7.67041,NORTH,80.76309,SWIPE
187.1102,178.2772,0,0,NORTH,80.76309,TOUCH
187.1102,176.9988,0,-1.278381,SOUTH,-90,SWIPE
187.1102,176.9988,0,0,SOUTH,-90,SWIPE
187.1102,176.9988,0,0,SOUTH,-90,SWIPE
195.5809,178.8829,8.470718,1.884155,EAST,12.54024,SWIPE
216.3411,181.1451,20.76021,2.262146,EAST,6.218727,SWIPE
241.6893,182.1124,25.34824,0.9672852,EAST,2.185339,SWIPE
271.1677,179.9109,29.47832,-2.201416,EAST,-4.270873,SWIPE
297.2224,177.7154,26.05472,-2.195557,EAST,-4.816772,SWIPE
344.9326,171.0289,47.71017,-6.686523,EAST,-7.977972,SWIPE
359.6143,170.6068,14.6817,-0.4221191,EAST,-1.646879,SWIPE
366.4279,171.3538,6.813599,0.7470093,EAST,6.256638,SWIPE
376.5908,174.3145,10.1629,2.960693,EAST,16.24209,SWIPE
385.3711,196.7534,8.780365,22.4389,NORTH,68.62955,SWIPE
387.5664,219.1741,2.195282,22.42078,NORTH,84.40784,SWIPE
387.9418,243.6243,0.3753662,24.4502,NORTH,89.12045,SWIPE
387.9418,271.6759,0,28.05157,NORTH,90,SWIPE
395.4262,312.5094,7.484406,40.8335,NORTH,79.61349,SWIPE
217.0478,198.7316,0,0,NORTH,79.61349,TOUCH
217.0478,197.4532,0,-1.278381,SOUTH,-90,SWIPE
217.0478,196.1748,0,-1.278381,SOUTH,-90,SWIPE
221.2586,193.618,4.210739,-2.556824,SOUTHEAST,-31.26675,SWIPE
236.8446,191.7211,15.58601,-1.896851,EAST,-6.938892,SWIPE
263.1248,190.7481,26.28021,-0.9730225,EAST,-2.120402,SWIPE
289.9803,186.0523,26.85556,-4.695801,EAST,-9.918126,SWIPE
337.2175,178.6675,47.23718,-7.384827,EAST,-8.885415,SWIPE
360.0553,174.1011,22.83774,-4.566406,EAST,-11.30718,SWIPE
401.5594,165.647,41.50412,-8.454041,EAST,-11.51317,SWIPE
414.1318,167.6219,12.57245,1.974915,EAST,8.927228,SWIPE
424.2326,175.3043,10.10074,7.682312,NORTHEAST,37.2555,SWIPE
426.8163,191.4636,2.583679,16.1593,NORTH,80.91599,SWIPE
421.1928,240.9989,-5.623444,49.53534,NORTH,96.47671,SWIPE
416.8764,270.6119,-4.316437,29.61304,NORTH,98.29311,SWIPE
412.5356,299.5282,-4.34079,28.91626,NORTH,98.53726,SWIPE
416.632,347.0262,4.096436,47.49805,NORTH,85.07076,SWIPE
416.632,347.0262,0,0,NORTH,85.07076,SWIPE
